ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
34004557,中古マンション等,,34104,広島県,広島市西区,田方,新井口,30分?60分,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第2四半期,未改装,,6.8750612633917
34021481,中古マンション等,,34207,広島県,福山市,南蔵王町,東福山,21,３ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第1四半期,未改装,,7.380211241711606
34035849,中古マンション等,,34101,広島県,広島市中区,舟入中町,広島,30分?60分,１ＤＫ,35,,,,平成8年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第3四半期,改装済,,6.897627091290442
34057624,中古マンション等,,34207,広島県,福山市,東桜町,福山,3,４ＬＤＫ,100,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第2四半期,未改装,,7.6020599913279625
34032566,中古マンション等,,34101,広島県,広島市中区,上八丁堀,広島,18,２ＬＤＫ,45,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第4四半期,未改装,,7.204119982655925
34035917,中古マンション等,,34101,広島県,広島市中区,舟入南,広島,1H?1H30,３ＬＤＫ,60,,,,昭和49年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第2四半期,改装済,,7.041392685158225
34076473,中古マンション等,,34101,広島県,広島市中区,大手町,広島,26,オープンフロア,25,,,,昭和55年,ＳＲＣ,事務所,,,,,商業地域,80.0,800.0,2007年第1四半期,未改装,,6.6020599913279625
34013213,中古マンション等,,34202,広島県,呉市,本通,呉,9,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2019年第2四半期,,,7.3222192947339195
34077950,中古マンション等,,34103,広島県,広島市南区,比治山町,広島,14,オープンフロア,15,,,,昭和64年,ＳＲＣ,事務所,,,,,商業地域,80.0,500.0,2007年第2四半期,未改装,,6.7160033436347994
34000488,中古マンション等,,34101,広島県,広島市中区,十日市町,本川町,3,２ＬＤＫ,60,,,,昭和56年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第1四半期,改装済,,7.230448921378274
34003964,中古マンション等,,34104,広島県,広島市西区,草津新町,草津南,10,３ＬＤＫ,70,,,,平成22年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,未改装,,7.477121254719663
34078222,中古マンション等,,34104,広島県,広島市西区,井口明神,新井口,10,３ＬＤＫ,70,,,,昭和55年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第1四半期,未改装,,6.954242509439325
34035283,中古マンション等,,34101,広島県,広島市中区,榎町,広島,30分?60分,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,未改装,,7.0
34025213,中古マンション等,,34212,広島県,東広島市,西条昭和町,西条(広島),11,４ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第2四半期,改装済,,7.278753600952829
34074552,中古マンション等,,34207,広島県,福山市,南本庄,福山,11,３ＬＤＫ,60,,,,平成14年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第3四半期,未改装,,7.146128035678238
34038536,中古マンション等,,34105,広島県,広島市安佐南区,大町東,大町(広島),4,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第4四半期,未改装,,7.431363764158987
34060320,中古マンション等,,34213,広島県,廿日市市,前空,前空,8,２ＤＫ,40,,,,昭和60年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第4四半期,改装済,,6.301029995663981
34055747,中古マンション等,,34207,広島県,福山市,神辺町,道上,23,３ＬＤＫ,65,,,,,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第3四半期,,,7.301029995663981
34066566,中古マンション等,,34102,広島県,広島市東区,戸坂千足,広島,1H?1H30,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第3四半期,未改装,,7.146128035678238
34039185,中古マンション等,,34105,広島県,広島市安佐南区,中筋,中筋,3,３ＬＤＫ,55,,,,昭和61年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第3四半期,改装済,,7.0
34074527,中古マンション等,,34207,広島県,福山市,港町,福山,24,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第2四半期,未改装,調停・競売等,7.0
34058321,中古マンション等,,34105,広島県,広島市安佐南区,大町東,古市橋,8,４ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,改装済,,7.278753600952829
34039784,中古マンション等,,34102,広島県,広島市東区,牛田東,広島,30分?60分,３ＬＤＫ,65,,,,昭和56年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,,,2015年第1四半期,未改装,,6.799340549453582
34012505,中古マンション等,,34202,広島県,呉市,中通,呉,6,２ＬＤＫ,70,,,,昭和57年,鉄骨造,住宅,住宅,,,,商業地域,80.0,600.0,2017年第2四半期,未改装,,7.079181246047625
34077434,中古マンション等,,34102,広島県,広島市東区,矢賀新町,天神川,7,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第3四半期,改装済,,7.278753600952829
34001438,中古マンション等,,34102,広島県,広島市東区,尾長東,広島,20,３ＬＤＫ,60,,,,平成3年,,,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,改装済,,7.113943352306837
34058380,中古マンション等,,34105,広島県,広島市安佐南区,上安,上安,5,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第3四半期,未改装,,7.113943352306837
34020847,中古マンション等,,34207,広島県,福山市,東町,福山,9,２ＤＫ,40,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2020年第1四半期,未改装,,6.845098040014257
34002264,中古マンション等,,34103,広島県,広島市南区,稲荷町,広島,11,３ＬＤＫ,75,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,800.0,2019年第3四半期,未改装,,7.3979400086720375
34000650,中古マンション等,,34101,広島県,広島市中区,橋本町,広島,11,１Ｋ,30,,,,平成11年,ＲＣ,住宅,その他,,,,商業地域,80.0,600.0,2017年第3四半期,改装済,,6.929418925714293
34033020,中古マンション等,,34103,広島県,広島市南区,宇品御幸,広島,30分?60分,２ＬＤＫ,75,,,,昭和51年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第3四半期,改装済,,7.3222192947339195
34014471,中古マンション等,,34204,広島県,三原市,城町,三原,12,２ＬＤＫ＋Ｓ,80,,,,平成26年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第1四半期,未改装,,7.414973347970818
34033676,中古マンション等,,34101,広島県,広島市中区,東平塚町,広島,16,３ＬＤＫ,55,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第2四半期,未改装,調停・競売等,6.968482948553935
34040785,中古マンション等,,34103,広島県,広島市南区,宇品御幸,広島,30分?60分,３ＬＤＫ,70,,,,平成26年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第2四半期,未改装,,7.447158031342219
34035380,中古マンション等,,34104,広島県,広島市西区,田方,新井口,19,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,未改装,調停・競売等,7.079181246047625
34004613,中古マンション等,,34104,広島県,広島市西区,天満町,広島,30分?60分,３ＬＤＫ,60,,,,平成6年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,7.230448921378274
34033572,中古マンション等,,34104,広島県,広島市西区,古江西町,古江,9,３ＬＤＫ,75,,,,昭和50年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,100.0,2014年第4四半期,未改装,,6.623249290397901
34043143,中古マンション等,,34207,広島県,福山市,丸之内,福山,6,１Ｋ,25,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第2四半期,未改装,,6.6020599913279625
34077433,中古マンション等,,34102,広島県,広島市東区,矢賀新町,天神川,10,３ＬＤＫ,60,,,,平成10年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第3四半期,未改装,,7.278753600952829
34002620,中古マンション等,,34103,広島県,広島市南区,大州,広島,30分?60分,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第3四半期,未改装,,7.361727836017593
34048983,中古マンション等,,34104,広島県,広島市西区,横川町,横川(広島),5,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第2四半期,未改装,,6.477121254719663
34059161,中古マンション等,,34105,広島県,広島市安佐南区,長束,安芸長束,10,４ＬＤＫ,95,,,,平成17年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第4四半期,改装済,,7.361727836017593
34013781,中古マンション等,,34202,広島県,呉市,吉浦新町,吉浦,5,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第3四半期,未改装,,7.176091259055681
34037296,中古マンション等,,34202,広島県,呉市,広古新開,新広,9,３ＬＤＫ,65,,,,平成23年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第3四半期,未改装,,7.278753600952829
34004883,中古マンション等,,34104,広島県,広島市西区,南観音,東高須,14,３ＬＤＫ＋Ｓ,100,,,,平成19年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第1四半期,未改装,,7.518513939877887
34003658,中古マンション等,,34104,広島県,広島市西区,井口,新井口,12,４ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第3四半期,未改装,,7.477121254719663
34019092,中古マンション等,,34207,広島県,福山市,草戸町,福山,20,３ＤＫ,55,,,,昭和62年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第2四半期,未改装,,6.698970004336019
34069188,中古マンション等,,34207,広島県,福山市,丸之内,福山,2,４ＬＤＫ,105,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第3四半期,未改装,,7.556302500767287
34009604,中古マンション等,,34107,広島県,広島市安芸区,船越南,海田市,9,４ＬＤＫ,70,,,,平成2年,ＳＲＣ,,その他,,,,第１種住居地域,60.0,200.0,2019年第3四半期,未改装,,6.785329835010767
34071269,中古マンション等,,34108,広島県,広島市佐伯区,海老園,五日市,23,２ＬＤＫ,70,,,,昭和50年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第3四半期,未改装,,6.740362689494244
34010288,中古マンション等,,34108,広島県,広島市佐伯区,五日市中央,五日市,21,３ＬＤＫ,70,,,,平成6年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第2四半期,未改装,,7.176091259055681
34054079,中古マンション等,,34101,広島県,広島市中区,本川町,広島,30分?60分,１Ｋ,25,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第1四半期,未改装,,7.041392685158225
34000891,中古マンション等,,34101,広島県,広島市中区,舟入南,広島,1H?1H30,２ＬＤＫ,65,,,,昭和49年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第1四半期,改装済,,7.230448921378274
34039214,中古マンション等,,34101,広島県,広島市中区,十日市町,広島,30分?60分,３ＬＤＫ,60,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第3四半期,未改装,,7.113943352306837
34054836,中古マンション等,,34102,広島県,広島市東区,中山東,広島,30分?60分,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,7.041392685158225
34077532,中古マンション等,,34103,広島県,広島市南区,宇品西,広島,1H?1H30,３ＬＤＫ,65,,,,昭和56年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,6.963787827345556
34049909,中古マンション等,,34105,広島県,広島市安佐南区,中須,古市(広島),4,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,,7.079181246047625
34040080,中古マンション等,,34102,広島県,広島市東区,中山南,広島,30分?60分,４ＬＤＫ,85,,,,平成2年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第2四半期,未改装,,7.113943352306837
34040342,中古マンション等,,34102,広島県,広島市東区,戸坂千足,広島,1H?1H30,３ＬＤＫ,65,,,,,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第4四半期,改装済,,7.204119982655925
34033703,中古マンション等,,34101,広島県,広島市中区,富士見町,広島,30分?60分,１Ｋ,40,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第1四半期,未改装,,7.176091259055681
34065406,中古マンション等,,34101,広島県,広島市中区,国泰寺町,広島,30分?60分,２ＤＫ,55,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,700.0,2009年第2四半期,改装済,,7.230448921378274
34037899,中古マンション等,,34104,広島県,広島市西区,己斐上,西広島,17,３ＬＤＫ,70,,,,昭和64年,ＲＣ,住宅,,,,,第１種低層住居専用地域,50.0,100.0,2011年第3四半期,未改装,,6.903089986991944
34003137,中古マンション等,,34103,広島県,広島市南区,仁保新町,広島,30分?60分,４ＬＤＫ,110,,,,,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第2四半期,改装済,,7.414973347970818
34004015,中古マンション等,,34104,広島県,広島市西区,草津東,新井口,21,３ＬＤＫ,60,,,,昭和60年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第2四半期,改装済,,7.176091259055681
34017240,中古マンション等,,34207,広島県,福山市,入船町,福山,15,２ＬＤＫ,55,,,,平成3年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,6.653212513775344
34071105,中古マンション等,,34107,広島県,広島市安芸区,矢野東,矢野,14,４ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,未改装,,6.939519252618618
34035140,中古マンション等,,34104,広島県,広島市西区,草津南,新井口,10,２ＬＤＫ,60,,,,昭和62年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第3四半期,改装済,,7.079181246047625
34075148,中古マンション等,,34212,広島県,東広島市,西条御条町,西条(広島),14,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第2四半期,未改装,,7.342422680822207
34000452,中古マンション等,,34101,広島県,広島市中区,鶴見町,広島,25,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2017年第1四半期,未改装,,6.819543935541868
34033546,中古マンション等,,34101,広島県,広島市中区,堺町,広島,30分?60分,２ＤＫ,45,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,改装済,,6.968482948553935
34045321,中古マンション等,,34207,広島県,福山市,春日町,東福山,16,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第3四半期,未改装,,7.0
34000154,中古マンション等,,34101,広島県,広島市中区,大手町,広島,30分?60分,１Ｋ,15,,,,平成2年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,400.0,2020年第4四半期,,,6.698970004336019
34005714,中古マンション等,,34105,広島県,広島市安佐南区,高取北,高取,4,３ＬＤＫ,105,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第4四半期,未改装,,7.431363764158987
34060632,中古マンション等,,34106,広島県,広島市安佐北区,可部,可部,19,４ＬＤＫ,95,,,,平成17年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,7.3222192947339195
34068263,中古マンション等,,34104,広島県,広島市西区,南観音,広島,1H?1H30,２ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第2四半期,未改装,,7.3222192947339195
34043513,中古マンション等,,34105,広島県,広島市安佐南区,中筋,中筋,8,４ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第4四半期,未改装,,7.431363764158987
34061347,中古マンション等,,34212,広島県,東広島市,西条朝日町,西条(広島),9,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第4四半期,,,7.278753600952829
34035951,中古マンション等,,34108,広島県,広島市佐伯区,五日市中央,五日市,24,２ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,未改装,,6.9344984512435675
34078719,中古マンション等,,34104,広島県,広島市西区,古江上,西広島,27,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,,,6.903089986991944
34063348,中古マンション等,,34207,広島県,福山市,東桜町,福山,3,２ＬＤＫ,60,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第3四半期,未改装,,7.361727836017593
34046522,中古マンション等,,34106,広島県,広島市安佐北区,真亀,玖村,21,４ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,40.0,200.0,2015年第2四半期,未改装,,7.3222192947339195
34084635,中古マンション等,,34207,広島県,福山市,神辺町,道上,14,３ＬＤＫ,75,,,,昭和64年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,7.204119982655925
34052422,中古マンション等,,34106,広島県,広島市安佐北区,口田南,安芸矢口,19,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第4四半期,未改装,,7.041392685158225
34040816,中古マンション等,,34103,広島県,広島市南区,大州,広島,21,３ＬＤＫ,60,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2015年第4四半期,未改装,,6.929418925714293
34056008,中古マンション等,,34213,広島県,廿日市市,前空,前空,8,１ＬＤＫ,40,,,,昭和60年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,未改装,,6.301029995663981
34076636,中古マンション等,,34101,広島県,広島市中区,土橋町,広島,30分?60分,２ＬＤＫ,50,,,,昭和58年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,未改装,,6.698970004336019
34035742,中古マンション等,,34101,広島県,広島市中区,東白島町,広島,20,１ＬＤＫ,35,,,,平成17年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第4四半期,未改装,,7.113943352306837
34078044,中古マンション等,,34103,広島県,広島市南区,南蟹屋,広島,15,３ＬＤＫ,80,,,,昭和50年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2006年第4四半期,未改装,調停・競売等,6.662757831681574
34078040,中古マンション等,,34103,広島県,広島市南区,南蟹屋,広島,15,３ＬＤＫ,65,,,,昭和50年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第2四半期,改装済,,6.939519252618618
34009799,中古マンション等,,34107,広島県,広島市安芸区,矢野東,矢野,8,４ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第1四半期,未改装,,7.380211241711606
34003829,中古マンション等,,34104,広島県,広島市西区,井口台,新井口,30分?60分,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第1四半期,未改装,,7.041392685158225
34052432,中古マンション等,,34106,広島県,広島市安佐北区,口田南,安芸矢口,19,２ＬＤＫ,60,,,,,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2012年第3四半期,改装済,,6.903089986991944
34053575,中古マンション等,,34101,広島県,広島市中区,鉄砲町,広島,15,４ＬＤＫ,80,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,800.0,2013年第2四半期,改装済,,7.477121254719663
34074370,中古マンション等,,34207,広島県,福山市,西町,福山,11,１Ｋ,30,,,,昭和49年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第1四半期,未改装,,6.491361693834273
34075145,中古マンション等,,34212,広島県,東広島市,西条御条町,西条(広島),14,４ＬＤＫ,85,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第3四半期,未改装,,7.3979400086720375
34000845,中古マンション等,,34101,広島県,広島市中区,舟入町,広島,30分?60分,３ＬＤＫ,65,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,7.079181246047625
34042008,中古マンション等,,34104,広島県,広島市西区,草津本町,新井口,15,４ＬＤＫ,85,,,,平成14年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第2四半期,改装済,,7.3979400086720375
34086834,中古マンション等,,34212,広島県,東広島市,西条御条町,西条(広島),16,３ＬＤＫ,85,,,,平成7年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第4四半期,未改装,,7.146128035678238
34063067,中古マンション等,,34207,広島県,福山市,西桜町,福山,15,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第1四半期,未改装,,7.113943352306837
34078676,中古マンション等,,34104,広島県,広島市西区,天満町,横川(広島),25,１Ｋ,15,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第4四半期,改装済,,6.518513939877887
34002569,中古マンション等,,34103,広島県,広島市南区,宇品御幸,広島,30分?60分,３ＬＤＫ,70,,,,昭和51年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2016年第3四半期,未改装,,6.897627091290442
