ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
42008235,中古マンション等,,42204,長崎県,諫早市,天満町,諫早,11,４ＬＤＫ,95,,,,,,,住宅,,,,,,,2019年第3四半期,未改装,,7.230448921378274
42019209,中古マンション等,,42201,長崎県,長崎市,片淵,諏訪神社,23,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,,,,,,,,2011年第4四半期,未改装,,7.113943352306837
42023774,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,14,４ＬＤＫ,95,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第2四半期,未改装,,7.431363764158987
42020819,中古マンション等,,42201,長崎県,長崎市,本原町,浦上,25,４ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第4四半期,未改装,,7.3222192947339195
42030663,中古マンション等,,42201,長崎県,長崎市,立山,長崎(長崎),30分?60分,オープンフロア,75,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第1四半期,未改装,,7.278753600952829
42036342,中古マンション等,,42201,長崎県,長崎市,旭町,長崎(長崎),14,１ＬＤＫ,50,,,,平成16年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第1四半期,未改装,,7.146128035678238
42031670,中古マンション等,,42202,長崎県,佐世保市,潮見町,佐世保,3,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第3四半期,未改装,,7.380211241711606
42000547,中古マンション等,,42201,長崎県,長崎市,扇町,西浦上,20,４ＬＤＫ,75,,,,平成13年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,,,2020年第1四半期,未改装,,7.361727836017593
42000050,中古マンション等,,42201,長崎県,長崎市,赤迫,道ノ尾,14,３ＬＤＫ,65,,,,昭和60年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,未改装,,6.778151250383644
42033400,中古マンション等,,42201,長崎県,長崎市,川平町,,,,50,,,,,ＲＣ,住宅,,,,,,,,2009年第1四半期,,,6.477121254719663
42016395,中古マンション等,,42201,長崎県,長崎市,川平町,西浦上,30分?60分,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,,,,2010年第4四半期,,,7.041392685158225
42030652,中古マンション等,,42201,長崎県,長崎市,立岩町,浦上,24,４ＬＤＫ,95,,,,平成13年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第3四半期,改装済,,7.301029995663981
42036640,中古マンション等,,42201,長崎県,長崎市,桜馬場,,,３ＬＤＫ,70,,,,平成4年,ＳＲＣ,住宅,,,,,,,,2008年第4四半期,改装済,,7.176091259055681
42033290,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,３ＬＤＫ,90,,,,平成11年,ＳＲＣ,住宅,,,,,準住居地域,60.0,200.0,2009年第1四半期,改装済,,7.176091259055681
42004538,中古マンション等,,42202,長崎県,佐世保市,権常寺,早岐,6,３ＬＤＫ,80,,,,平成10年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,,,7.278753600952829
42030806,中古マンション等,,42201,長崎県,長崎市,戸町,長崎(長崎),30分?60分,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第3四半期,未改装,,7.204119982655925
42000377,中古マンション等,,42201,長崎県,長崎市,岩屋町,道ノ尾,6,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,未改装,,7.2552725051033065
42017158,中古マンション等,,42201,長崎県,長崎市,浜町,思案橋,1,オープンフロア,40,,,,昭和64年,ＳＲＣ,店舗,,,,,商業地域,80.0,800.0,2010年第3四半期,改装済,,7.079181246047625
42037820,中古マンション等,,42204,長崎県,諫早市,上町,本諫早,6,４ＬＤＫ,120,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,改装済,,7.414973347970818
42019847,中古マンション等,,42201,長崎県,長崎市,住吉町,西浦上,4,４ＬＤＫ,90,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第4四半期,未改装,,7.380211241711606
42002980,中古マンション等,,42201,長崎県,長崎市,古町,長崎(長崎),15,１ＤＫ,25,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,改装済,,6.832508912706237
42000039,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,11,４ＬＤＫ,85,,,,平成14年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,7.3222192947339195
42033997,中古マンション等,,42201,長崎県,長崎市,中小島,長崎(長崎),,３ＬＤＫ,65,,,,昭和60年,ＳＲＣ,住宅,,,,,,,,2009年第4四半期,改装済,,6.770852011642144
42000246,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,10,４ＬＤＫ,95,,,,平成12年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,改装済,,7.380211241711606
42000405,中古マンション等,,42201,長崎県,長崎市,魚の町,長崎(長崎),18,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,住宅,,,,,,,2016年第2四半期,,調停・競売等,7.414973347970818
42020012,中古マンション等,,42201,長崎県,長崎市,田中町,現川,1H?1H30,４ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,,,,,,,,2011年第2四半期,未改装,,7.113943352306837
42000038,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,11,４ＬＤＫ,85,,,,平成10年,ＲＣ,,,,,,第１種住居地域,60.0,200.0,2018年第2四半期,未改装,,7.113943352306837
42025565,中古マンション等,,42202,長崎県,佐世保市,光月町,佐世保,19,４ＬＤＫ,80,,,,平成14年,ＳＲＣ,住宅,住宅,,,,,,,2015年第1四半期,未改装,,7.342422680822207
42016219,中古マンション等,,42201,長崎県,長崎市,大園町,道ノ尾,,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,,,,,,,,2010年第3四半期,改装済,,6.9084850188786495
42000971,中古マンション等,,42201,長崎県,長崎市,川平町,西浦上,30分?60分,２ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第1四半期,未改装,,7.0
42000796,中古マンション等,,42201,長崎県,長崎市,片淵,長崎(長崎),30分?60分,３ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,未改装,,7.113943352306837
42023844,中古マンション等,,42201,長崎県,長崎市,馬町,長崎(長崎),16,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第2四半期,改装済,,7.2552725051033065
42031064,中古マンション等,,42201,長崎県,長崎市,葉山,道ノ尾,3,４ＬＤＫ,75,,,,昭和64年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第4四半期,未改装,,7.176091259055681
42036693,中古マンション等,,42201,長崎県,長崎市,新大工町,,,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,,,,,,,,2008年第1四半期,改装済,,7.342422680822207
42025983,中古マンション等,,42201,長崎県,長崎市,田中町,現川,30分?60分,４ＬＤＫ,80,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,,7.041392685158225
42000529,中古マンション等,,42201,長崎県,長崎市,大浦町,長崎(長崎),23,２ＤＫ,65,,,,平成25年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,未改装,,7.505149978319906
42017406,中古マンション等,,42202,長崎県,佐世保市,石坂町,佐世保,30分?60分,３ＬＤＫ,65,,,,,ＲＣ,住宅,住宅,,,,,,,2014年第3四半期,未改装,,7.0
42005535,中古マンション等,,42202,長崎県,佐世保市,ハウステンボス町,ハウステンボス,30分?60分,２ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.3222192947339195
42002832,中古マンション等,,42201,長崎県,長崎市,平野町,浦上,9,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,7.447158031342219
42000236,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,13,４ＬＤＫ,90,,,,平成24年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,未改装,,7.57978359661681
42027212,中古マンション等,,42202,長崎県,佐世保市,常盤町,佐世保,18,３ＬＤＫ,85,,,,平成25年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第4四半期,,,7.505149978319906
42016993,中古マンション等,,42201,長崎県,長崎市,葉山,道ノ尾,10,４ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第3四半期,改装済,,7.113943352306837
42000846,中古マンション等,,42201,長崎県,長崎市,樺島町,長崎(長崎),10,４ＬＤＫ,100,,,,,,,住宅,,,,,,,2018年第2四半期,未改装,,7.653212513775344
42001835,中古マンション等,,42201,長崎県,長崎市,立山,長崎(長崎),19,３ＬＤＫ,75,,,,,,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第2四半期,改装済,,7.361727836017593
42000024,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,11,３ＬＤＫ,70,,,,昭和60年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,改装済,,7.113943352306837
42033973,中古マンション等,,42201,長崎県,長崎市,戸町,長崎(長崎),,５ＬＤＫ,140,,,,平成16年,ＲＣ,住宅,,,,,,,,2009年第4四半期,未改装,,7.380211241711606
42000020,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,10,４ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,未改装,,7.176091259055681
42018914,中古マンション等,,42201,長崎県,長崎市,油木町,浦上,30分?60分,４ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第1四半期,改装済,,7.113943352306837
42024995,中古マンション等,,42201,長崎県,長崎市,今博多町,長崎(長崎),15,１ＤＫ,35,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,7.113943352306837
42002836,中古マンション等,,42201,長崎県,長崎市,平野町,浦上,12,３ＬＤＫ,85,,,,平成16年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,7.505149978319906
42021312,中古マンション等,,42202,長崎県,佐世保市,祇園町,佐世保,25,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,,,,,,,,2011年第2四半期,未改装,,7.204119982655925
42036394,中古マンション等,,42201,長崎県,長崎市,岩見町,,,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,,,,2008年第3四半期,未改装,調停・競売等,7.041392685158225
42036468,中古マンション等,,42201,長崎県,長崎市,御船蔵町,,,２ＬＤＫ,50,,,,平成5年,ＳＲＣ,住宅,,,,,,,,2008年第3四半期,未改装,,7.079181246047625
42016565,中古マンション等,,42201,長崎県,長崎市,小菅町,長崎(長崎),30分?60分,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,未改装,,7.079181246047625
42002252,中古マンション等,,42201,長崎県,長崎市,中町,長崎(長崎),6,２ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第1四半期,未改装,,7.544068044350276
42031747,中古マンション等,,42202,長崎県,佐世保市,瀬戸越,左石,7,,70,,,,,ＲＣ,住宅,,,,,,,,2013年第1四半期,,,7.544068044350276
42036396,中古マンション等,,42201,長崎県,長崎市,岩屋町,道ノ尾,,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,,,,2008年第3四半期,改装済,,7.113943352306837
42003694,中古マンション等,,42201,長崎県,長崎市,若葉町,住吉(長崎),1,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,7.2552725051033065
42029956,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,３ＬＤＫ,85,,,,,ＳＲＣ,住宅,,,,,,,,2013年第4四半期,未改装,,7.230448921378274
42007211,中古マンション等,,42204,長崎県,諫早市,栄田町,諫早,25,４ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第2四半期,未改装,,7.041392685158225
42026995,中古マンション等,,42202,長崎県,佐世保市,潮見町,佐世保,6,３ＬＤＫ,80,,,,平成3年,ＳＲＣ,住宅,,,,,,,,2012年第1四半期,未改装,,6.845098040014257
42001499,中古マンション等,,42201,長崎県,長崎市,城栄町,浦上,29,４ＬＤＫ,95,,,,平成11年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,7.301029995663981
42006024,中古マンション等,,42202,長崎県,佐世保市,三浦町,佐世保,4,４ＬＤＫ,110,,,,平成6年,ＲＣ,住宅,住宅,,,,,,,2016年第2四半期,未改装,,7.477121254719663
42030741,中古マンション等,,42201,長崎県,長崎市,出来大工町,長崎(長崎),16,２ＬＤＫ,55,,,,,ＲＣ,住宅,,,,,,,,2013年第1四半期,改装済,,7.3979400086720375
42024873,中古マンション等,,42201,長崎県,長崎市,飽の浦町,長崎(長崎),30分?60分,３ＤＫ,45,,,,昭和62年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第1四半期,未改装,,6.633468455579586
42000258,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,15,４ＬＤＫ,90,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第1四半期,未改装,,7.361727836017593
42020156,中古マンション等,,42201,長崎県,長崎市,戸町,長崎(長崎),30分?60分,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第1四半期,未改装,,7.204119982655925
42004202,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H?1H30,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第4四半期,未改装,,6.903089986991944
42002985,中古マンション等,,42201,長崎県,長崎市,古町,長崎(長崎),15,２ＤＫ,45,,,,昭和62年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.6127838567197355
42037123,中古マンション等,,42202,長崎県,佐世保市,稲荷町,佐世保,18,２ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,6.778151250383644
42001253,中古マンション等,,42201,長崎県,長崎市,五島町,長崎(長崎),7,４ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第4四半期,改装済,,7.633468455579586
42000101,中古マンション等,,42201,長崎県,長崎市,畝刈町,道ノ尾,1H30?2H,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,改装済,,6.672097857935717
42036821,中古マンション等,,42201,長崎県,長崎市,戸町,長崎(長崎),30分?60分,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第3四半期,改装済,,7.041392685158225
42036356,中古マンション等,,42201,長崎県,長崎市,油木町,浦上,30分?60分,４ＬＤＫ,80,,,,平成12年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,改装済,,7.146128035678238
42003871,中古マンション等,,42202,長崎県,佐世保市,稲荷町,佐世保,18,３ＬＤＫ,65,,,,平成9年,ＳＲＣ,住宅,住宅,,,,,,,2016年第2四半期,未改装,,7.113943352306837
42004192,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H?1H30,３ＬＤＫ,75,,,,平成8年,ＳＲＣ,,事務所,,,,第１種中高層住居専用地域,60.0,200.0,2018年第4四半期,改装済,,7.230448921378274
42004826,中古マンション等,,42202,長崎県,佐世保市,島瀬町,中佐世保,3,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,,住宅,,,,,,,2018年第1四半期,,,7.380211241711606
42000053,中古マンション等,,42201,長崎県,長崎市,赤迫,道ノ尾,3,３ＬＤＫ,70,,,,平成30年,ＲＣ,,住宅,,,,近隣商業地域,,,2019年第4四半期,未改装,,7.447158031342219
42026071,中古マンション等,,42202,長崎県,佐世保市,常盤町,佐世保,23,１ＬＤＫ,55,,,,平成25年,ＲＣ,住宅,住宅,,,,,,,2015年第4四半期,未改装,,7.361727836017593
42017187,中古マンション等,,42201,長崎県,長崎市,葉山,道ノ尾,3,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,,,,,,,,2010年第2四半期,,,7.041392685158225
42001115,中古マンション等,,42201,長崎県,長崎市,麹屋町,長崎(長崎),19,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,6.6020599913279625
42023917,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2015年第3四半期,未改装,,7.2552725051033065
42002531,中古マンション等,,42201,長崎県,長崎市,西北町,西浦上,13,３ＬＤＫ,70,,,,平成7年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第3四半期,未改装,,7.230448921378274
42003715,中古マンション等,,42202,長崎県,佐世保市,相生町,佐世保,23,２ＬＤＫ,85,,,,平成13年,ＳＲＣ,住宅,その他,,,,,,,2017年第2四半期,,調停・競売等,7.113943352306837
42034875,中古マンション等,,42202,長崎県,佐世保市,浜田町,,,１Ｋ,25,,,,昭和64年,ＳＲＣ,住宅,,,,,,,,2009年第1四半期,未改装,,6.5910646070264995
42002205,中古マンション等,,42201,長崎県,長崎市,中小島,長崎(長崎),30分?60分,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,住宅,,,,,,,2016年第1四半期,未改装,,6.7160033436347994
42025069,中古マンション等,,42201,長崎県,長崎市,八幡町,長崎(長崎),19,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,7.342422680822207
42017755,中古マンション等,,42202,長崎県,佐世保市,島瀬町,佐世保,16,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,住宅,,,,,,,2014年第3四半期,未改装,,7.278753600952829
42037490,中古マンション等,,42202,長崎県,佐世保市,浜田町,,,１Ｋ,20,,,,昭和64年,ＳＲＣ,住宅,,,,,,,,2008年第2四半期,未改装,,6.3979400086720375
42036759,中古マンション等,,42201,長崎県,長崎市,田中町,肥前古賀,,４ＬＤＫ,90,,,,平成14年,ＳＲＣ,住宅,,,,,,,,2008年第4四半期,未改装,,7.041392685158225
42001897,中古マンション等,,42201,長崎県,長崎市,田中町,肥前古賀,30分?60分,３ＬＤＫ,65,,,,平成7年,,,住宅,,,,第１種住居地域,60.0,200.0,2017年第4四半期,未改装,,7.041392685158225
42029768,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,10,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第2四半期,未改装,,7.2552725051033065
42036407,中古マンション等,,42201,長崎県,長崎市,馬町,,,１Ｋ,20,,,,平成4年,ＲＣ,住宅,,,,,,,,2008年第3四半期,未改装,,6.491361693834273
42025190,中古マンション等,,42202,長崎県,佐世保市,今福町,佐世保,30分?60分,２ＬＤＫ,55,,,,,ＳＲＣ,住宅,住宅,,,,,,,2015年第2四半期,未改装,,6.863322860120456
42000669,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,３ＬＤＫ,90,,,,平成11年,ＳＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2017年第1四半期,未改装,,7.176091259055681
42001580,中古マンション等,,42201,長崎県,長崎市,新大工町,長崎(長崎),21,１ＬＤＫ,55,,,,平成17年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第4四半期,未改装,,7.301029995663981
42031631,中古マンション等,,42202,長崎県,佐世保市,栄町,佐世保,18,３ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第2四半期,未改装,,7.531478917042255
42031603,中古マンション等,,42202,長崎県,佐世保市,高天町,佐世保,18,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.204119982655925
42033244,中古マンション等,,42201,長崎県,長崎市,大浦町,,,４ＬＤＫ,115,,,,平成17年,ＲＣ,住宅,,,,,,,,2009年第3四半期,未改装,,7.57978359661681
42034415,中古マンション等,,42201,長崎県,長崎市,弥生町,,,４ＬＤＫ,90,,,,,ＲＣ,住宅,,,,,,,,2009年第2四半期,未改装,,7.230448921378274
42027434,中古マンション等,,42202,長崎県,佐世保市,御船町,佐世保,29,３ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第3四半期,未改装,,7.204119982655925
42000419,中古マンション等,,42201,長崎県,長崎市,馬町,長崎(長崎),18,１Ｋ,20,,,,平成4年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.0
42019760,中古マンション等,,42201,長崎県,長崎市,昭和,西浦上,16,３ＬＤＫ,80,,,,昭和64年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第2四半期,未改装,,6.991226075692495
42031948,中古マンション等,,42202,長崎県,佐世保市,元町,佐世保,23,４ＬＤＫ,80,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,改装済,,7.301029995663981
