ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
26001642,中古マンション等,,26102,京都府,京都市上京区,小川学区,今出川,6,１Ｋ,25,,,,平成19年,ＲＣ,住宅,その他,,,,商業地域,80.0,600.0,2020年第1四半期,改装済,,7.146128035678238
26017707,中古マンション等,,26111,京都府,京都市西京区,大原野西境谷町,洛西口,30分?60分,３ＬＤＫ,75,,,,昭和56年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第1四半期,改装済,,6.991226075692495
26027619,中古マンション等,,26210,京都府,八幡市,欽明台東,松井山手,10,４ＬＤＫ,90,,,,平成21年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第3四半期,未改装,,7.4623979978989565
26037082,中古マンション等,,26106,京都府,京都市下京区,有隣学区,五条(京都市営),9,１ＬＤＫ,35,,,,昭和62年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第4四半期,未改装,,7.041392685158225
26043634,中古マンション等,,26104,京都府,京都市中京区,本能学区,二条城前,7,２ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2015年第2四半期,未改装,,7.643452676486188
26049757,中古マンション等,,26104,京都府,京都市中京区,龍池学区,烏丸御池,6,１Ｋ,15,,,,平成12年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2012年第3四半期,未改装,,7.041392685158225
26049236,中古マンション等,,26104,京都府,京都市中京区,壬生辻町,丹波口,8,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第1四半期,未改装,,7.477121254719663
26067512,中古マンション等,,26108,京都府,京都市右京区,嵯峨伊勢ノ上町,嵯峨嵐山,8,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第1四半期,未改装,,7.113943352306837
26051817,中古マンション等,,26106,京都府,京都市下京区,修徳学区,五条(京都市営),4,１Ｋ,15,,,,,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2012年第1四半期,未改装,,6.8750612633917
26045766,中古マンション等,,26107,京都府,京都市南区,上鳥羽勧進橋町,十条(京都市営),5,１Ｒ,30,,,,平成3年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第4四半期,未改装,,6.857332496431268
26007884,中古マンション等,,26106,京都府,京都市下京区,皆山学区,七条,4,,15,,,,平成11年,ＳＲＣ,その他,その他,,,,商業地域,80.0,600.0,2016年第2四半期,未改装,,6.681241237375588
26089739,中古マンション等,,26209,京都府,長岡京市,天神,長岡天神,1,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第3四半期,未改装,,7.6127838567197355
26088914,中古マンション等,,26208,京都府,向日市,上植野町,西向日,13,３ＬＤＫ,65,,,,昭和51年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2006年第4四半期,未改装,,7.079181246047625
26036899,中古マンション等,,26106,京都府,京都市下京区,有隣学区,京都河原町,13,１Ｋ,20,,,,昭和62年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,改装済,,6.7558748556724915
26044305,中古マンション等,,26106,京都府,京都市下京区,七条御所ノ内南町,西大路,4,３ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第1四半期,未改装,,7.146128035678238
26012593,中古マンション等,,26108,京都府,京都市右京区,花園春日町,円町,10,２ＬＤＫ,55,,,,昭和62年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第2四半期,未改装,,7.176091259055681
26036075,中古マンション等,,26105,京都府,京都市東山区,清水学区,清水五条,14,１Ｋ,15,,,,昭和64年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第4四半期,未改装,,6.505149978319906
26053685,中古マンション等,,26107,京都府,京都市南区,東九条宇賀辺町,九条(京都),5,２ＤＫ,45,,,,平成5年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第3四半期,未改装,,6.954242509439325
26006365,中古マンション等,,26104,京都府,京都市中京区,本能学区,烏丸,8,３ＬＤＫ,65,,,,平成9年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.6127838567197355
26038954,中古マンション等,,26106,京都府,京都市下京区,七条御所ノ内本町,西大路,5,１Ｋ,20,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第4四半期,未改装,,7.079181246047625
26034208,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,今出川,13,１Ｋ,25,,,,平成18年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第4四半期,未改装,調停・競売等,6.949390006644912
26058107,中古マンション等,,26211,京都府,京田辺市,山手南,松井山手,5,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第4四半期,未改装,,7.301029995663981
26002570,中古マンション等,,26102,京都府,京都市上京区,西陣学区,今出川,11,１Ｋ,20,,,,平成11年,鉄骨造,住宅,住宅,,,,商業地域,80.0,600.0,2016年第4四半期,未改装,,6.897627091290442
26084026,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,中書島,14,４ＤＫ,65,,,,昭和56年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2006年第1四半期,改装済,,7.079181246047625
26006204,中古マンション等,,26104,京都府,京都市中京区,初音学区,烏丸御池,1,２ＬＤＫ,55,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2019年第2四半期,未改装,,7.740362689494244
26078371,中古マンション等,,26104,京都府,京都市中京区,城巽学区,烏丸御池,6,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,700.0,2007年第4四半期,未改装,,7.380211241711606
26052733,中古マンション等,,26110,京都府,京都市山科区,椥辻中在家町,椥辻,3,３ＬＤＫ,75,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第1四半期,未改装,,6.819543935541868
26043479,中古マンション等,,26104,京都府,京都市中京区,初音学区,烏丸御池,4,１ＤＫ,20,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,未改装,,7.041392685158225
26025959,中古マンション等,,26208,京都府,向日市,寺戸町,桂川(京都),8,３ＬＤＫ,70,,,,平成29年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2020年第1四半期,未改装,,7.698970004336019
26025135,中古マンション等,,26207,京都府,城陽市,寺田,城陽,1,３ＬＤＫ,65,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,未改装,,7.380211241711606
26049267,中古マンション等,,26109,京都府,京都市伏見区,石田大山町,石田(京都市営),6,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第1四半期,改装済,,7.079181246047625
26008912,中古マンション等,,26106,京都府,京都市下京区,稚松学区,清水五条,8,２ＬＤＫ,70,,,,平成12年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第2四半期,改装済,,7.556302500767287
26069834,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,中書島,10,４ＬＤＫ,65,,,,昭和56年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2009年第1四半期,未改装,,7.079181246047625
26035796,中古マンション等,,26104,京都府,京都市中京区,本能学区,四条(京都市営),6,オープンフロア,65,,,,昭和60年,ＲＣ,店舗,,,,,商業地域,80.0,700.0,2010年第1四半期,未改装,,7.278753600952829
26030751,中古マンション等,,26214,京都府,木津川市,木津川台,木津川台,19,４ＬＤＫ,80,,,,,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第4四半期,改装済,,7.342422680822207
26000500,中古マンション等,,26101,京都府,京都市北区,衣笠北荒見町,北大路,28,３ＬＤＫ,60,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,300.0,2018年第3四半期,,,7.431363764158987
26035116,中古マンション等,,26104,京都府,京都市中京区,西ノ京西中合町,西大路御池,5,３ＬＤＫ,60,,,,平成19年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2014年第1四半期,未改装,,7.447158031342219
26046574,中古マンション等,,26204,京都府,宇治市,五ケ庄,黄檗(ＪＲ),8,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,未改装,,7.113943352306837
26079175,中古マンション等,,26106,京都府,京都市下京区,中堂寺坊城町,丹波口,,２ＤＫ,50,,,,平成4年,ＳＲＣ、ＲＣ,住宅,,,,,商業地域,80.0,400.0,2006年第2四半期,改装済,,7.113943352306837
26005659,中古マンション等,,26104,京都府,京都市中京区,乾学区,二条城前,8,１Ｋ,30,,,,平成18年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第2四半期,未改装,,7.2552725051033065
26050744,中古マンション等,,26204,京都府,宇治市,宇治,宇治(ＪＲ),8,２ＬＤＫ,55,,,,平成5年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第4四半期,改装済,,6.977723605288848
26057676,中古マンション等,,26103,京都府,京都市左京区,田中上玄京町,元田中,4,１Ｋ,20,,,,平成25年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,未改装,,7.230448921378274
26035518,中古マンション等,,26104,京都府,京都市中京区,城巽学区,二条城前,4,１ＬＤＫ,45,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2014年第3四半期,未改装,,7.361727836017593
26061776,中古マンション等,,26103,京都府,京都市左京区,岡崎入江町,神宮丸太町,15,４ＬＤＫ,95,,,,平成13年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第1四半期,未改装,,7.892094602690481
26002312,中古マンション等,,26102,京都府,京都市上京区,中立学区,丸太町(京都市営),15,３ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第3四半期,未改装,,7.230448921378274
26033977,中古マンション等,,26102,京都府,京都市上京区,聚楽学区,今出川,13,１Ｋ,20,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2014年第4四半期,改装済,,6.732393759822968
26077542,中古マンション等,,26103,京都府,京都市左京区,田中大堰町,出町柳,6,１Ｒ,15,,,,昭和61年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第4四半期,改装済,,6.690196080028514
26074299,中古マンション等,,26210,京都府,八幡市,男山,石清水八幡宮,30分?60分,３ＤＫ,45,,,,昭和48年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第3四半期,未改装,,6.6020599913279625
26033506,中古マンション等,,26101,京都府,京都市北区,衣笠北天神森町,北野白梅町,15,３ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,300.0,2014年第2四半期,,,7.477121254719663
26000513,中古マンション等,,26101,京都府,京都市北区,衣笠御所ノ内町,北大路,30分?60分,１ＤＫ,45,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,300.0,2017年第1四半期,未改装,,7.176091259055681
26042102,中古マンション等,,26110,京都府,京都市山科区,椥辻東潰,椥辻,2,１ＬＤＫ,45,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第3四半期,未改装,,6.698970004336019
26012053,中古マンション等,,26108,京都府,京都市右京区,嵯峨野開町,帷子ノ辻,4,３ＬＤＫ,55,,,,昭和54年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第3四半期,改装済,,7.113943352306837
26016711,中古マンション等,,26110,京都府,京都市山科区,椥辻西浦町,椥辻,6,１ＤＫ,45,,,,,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2016年第2四半期,未改装,,7.176091259055681
26050450,中古マンション等,,26209,京都府,長岡京市,一文橋,長岡天神,13,４ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第1四半期,未改装,,7.531478917042255
26079298,中古マンション等,,26106,京都府,京都市下京区,西七条南衣田町,西大路,,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2006年第2四半期,未改装,,7.380211241711606
26012714,中古マンション等,,26108,京都府,京都市右京区,山ノ内苗町,太秦天神川,7,２ＬＤＫ＋Ｓ,55,,,,昭和63年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第4四半期,未改装,,7.2552725051033065
26043241,中古マンション等,,26104,京都府,京都市中京区,龍池学区,烏丸御池,5,１ＤＫ,25,,,,昭和60年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,6.770852011642144
26066863,中古マンション等,,26110,京都府,京都市山科区,大塚北溝町,東野(京都),13,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第4四半期,改装済,,7.278753600952829
26045039,中古マンション等,,26101,京都府,京都市北区,紫竹西野山東町,北大路,25,３ＬＤＫ,60,,,,平成11年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2012年第1四半期,改装済,,7.3222192947339195
26058317,中古マンション等,,26109,京都府,京都市伏見区,桃山町大島,桃山南口,10,４ＬＤＫ,80,,,,平成12年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第1四半期,未改装,,7.278753600952829
26005259,中古マンション等,,26104,京都府,京都市中京区,西ノ京両町,円町,6,２ＬＤＫ,50,,,,平成3年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.041392685158225
26083453,中古マンション等,,26109,京都府,京都市伏見区,桃山町和泉,桃山南口,4,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2006年第2四半期,未改装,,7.146128035678238
26076755,中古マンション等,,26103,京都府,京都市左京区,一乗寺野田町,一乗寺,9,３ＬＤＫ,80,,,,昭和51年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2008年第3四半期,未改装,,7.176091259055681
26040083,中古マンション等,,26102,京都府,京都市上京区,春日学区,神宮丸太町,5,１Ｋ,20,,,,平成14年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第2四半期,未改装,,7.041392685158225
26049193,中古マンション等,,26207,京都府,城陽市,寺田,城陽,1,４ＬＤＫ,75,,,,平成25年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,7.4623979978989565
26057792,中古マンション等,,26204,京都府,宇治市,宇治,宇治(ＪＲ),9,３ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第2四半期,改装済,,7.301029995663981
26004038,中古マンション等,,26103,京都府,京都市左京区,聖護院東寺領町,神宮丸太町,3,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第1四半期,未改装,,7.6127838567197355
26043481,中古マンション等,,26104,京都府,京都市中京区,初音学区,烏丸御池,4,１Ｋ,30,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2015年第2四半期,改装済,,7.113943352306837
26017772,中古マンション等,,26111,京都府,京都市西京区,樫原芋峠,桂,30分?60分,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,住宅,,,,市街化調整区域,60.0,200.0,2017年第1四半期,未改装,,6.903089986991944
26080674,中古マンション等,,26107,京都府,京都市南区,東九条南山王町,京都,10,３ＬＤＫ,60,,,,平成13年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第2四半期,改装済,,7.278753600952829
26033969,中古マンション等,,26102,京都府,京都市上京区,滋野学区,丸太町(京都市営),8,４ＬＤＫ,105,,,,平成25年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第1四半期,未改装,,7.954242509439325
26002899,中古マンション等,,26103,京都府,京都市左京区,一乗寺野田町,一乗寺,9,２ＬＤＫ,65,,,,昭和51年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,300.0,2019年第1四半期,未改装,,7.278753600952829
26081184,中古マンション等,,26108,京都府,京都市右京区,梅津南広町,西京極,20,２ＤＫ,40,,,,平成4年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第1四半期,改装済,,7.113943352306837
26062837,中古マンション等,,26108,京都府,京都市右京区,太秦下角田町,太秦天神川,2,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第1四半期,未改装,,7.447158031342219
26089885,中古マンション等,,26209,京都府,長岡京市,馬場,長岡京,6,３ＬＤＫ,65,,,,昭和50年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2006年第1四半期,改装済,,7.113943352306837
26063864,中古マンション等,,26108,京都府,京都市右京区,嵯峨天龍寺中島町,嵯峨嵐山,5,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2013年第2四半期,未改装,,7.505149978319906
26087787,中古マンション等,,26206,京都府,亀岡市,大井町土田,並河,,３ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2006年第4四半期,未改装,,7.230448921378274
26045034,中古マンション等,,26106,京都府,京都市下京区,修徳学区,五条(京都市営),4,１Ｋ,20,,,,平成16年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,,,7.079181246047625
26042578,中古マンション等,,26104,京都府,京都市中京区,西ノ京原町,西大路御池,5,２ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第3四半期,未改装,,7.204119982655925
26036971,中古マンション等,,26106,京都府,京都市下京区,有隣学区,五条(京都市営),4,１Ｋ,20,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2010年第4四半期,未改装,,7.146128035678238
26046851,中古マンション等,,26204,京都府,宇治市,木幡,木幡(京阪),1,３ＬＤＫ,60,,,,昭和54年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,改装済,,7.0
26068213,中古マンション等,,26109,京都府,京都市伏見区,小栗栖山口町,醍醐(京都),11,３ＬＤＫ,65,,,,平成11年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第3四半期,未改装,,6.954242509439325
26016843,中古マンション等,,26110,京都府,京都市山科区,西野左義長町,東野(京都),11,３ＬＤＫ,85,,,,平成28年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第2四半期,改装済,,7.556302500767287
26080216,中古マンション等,,26107,京都府,京都市南区,吉祥院西ノ庄向田町,西大路,11,２ＬＤＫ,50,,,,昭和49年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2005年第3四半期,未改装,,6.7558748556724915
26015802,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,伏見桃山,3,３ＬＤＫ,60,,,,昭和59年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,未改装,,7.230448921378274
26026471,中古マンション等,,26209,京都府,長岡京市,一文橋,長岡天神,12,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,7.556302500767287
26036006,中古マンション等,,26105,京都府,京都市東山区,粟田学区,三条(京都),4,１Ｋ,20,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,7.0
26044391,中古マンション等,,26109,京都府,京都市伏見区,向島二ノ丸町,向島,6,３ＬＤＫ,60,,,,昭和55年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,300.0,2011年第3四半期,未改装,,6.8750612633917
26043472,中古マンション等,,26104,京都府,京都市中京区,初音学区,烏丸御池,3,１Ｋ,25,,,,平成13年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,700.0,2015年第3四半期,未改装,,7.113943352306837
26072486,中古マンション等,,26210,京都府,八幡市,八幡,石清水八幡宮,11,３ＬＤＫ,60,,,,昭和52年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,6.633468455579586
