ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
25032694,中古マンション等,,25201,滋賀県,大津市,一里山,瀬田(滋賀),8,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,未改装,,7.230448921378274
25048074,中古マンション等,,25201,滋賀県,大津市,大物,志賀,,,50,,,,昭和63年,ＲＣ,住宅,,,,,市街化調整区域,70.0,200.0,2008年第4四半期,,,6.518513939877887
25010018,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,３ＬＤＫ,70,,,,令和2年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2020年第1四半期,,,7.662757831681574
25034397,中古マンション等,,25201,滋賀県,大津市,南郷,石山,1H?1H30,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第3四半期,改装済,,6.880813592280791
25004195,中古マンション等,,25201,滋賀県,大津市,富士見台,石山,19,３ＬＤＫ,65,,,,平成5年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2017年第4四半期,未改装,,6.991226075692495
25030859,中古マンション等,,25202,滋賀県,彦根市,大東町,彦根,7,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,7.361727836017593
25003275,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,10,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.556302500767287
25047282,中古マンション等,,25201,滋賀県,大津市,荒川,志賀,14,１ＬＤＫ,45,,,,平成6年,ＳＲＣ,住宅,,,,,市街化調整区域,70.0,200.0,2007年第4四半期,未改装,,6.799340549453582
25030042,中古マンション等,,25206,滋賀県,草津市,南草津,南草津,5,２ＬＤＫ,60,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第1四半期,未改装,,7.2552725051033065
25001129,中古マンション等,,25201,滋賀県,大津市,大萱,瀬田(滋賀),16,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第3四半期,未改装,,6.113943352306837
25000575,中古マンション等,,25201,滋賀県,大津市,打出浜,膳所,7,３ＬＤＫ,70,,,,昭和54年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第3四半期,未改装,,7.113943352306837
25001178,中古マンション等,,25201,滋賀県,大津市,仰木の里,おごと温泉,25,４ＬＤＫ,85,,,,,,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第4四半期,未改装,,7.079181246047625
25004513,中古マンション等,,25201,滋賀県,大津市,松原町,石山,6,３ＬＤＫ,65,,,,平成12年,,,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,7.204119982655925
25047526,中古マンション等,,25201,滋賀県,大津市,大萱,,,,65,,,,,ＲＣ,住宅,,,,,,,,2007年第3四半期,,調停・競売等,6.5910646070264995
25034148,中古マンション等,,25206,滋賀県,草津市,東矢倉,南草津,16,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第4四半期,,,7.113943352306837
25010155,中古マンション等,,25206,滋賀県,草津市,笠山,瀬田(滋賀),30分?60分,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第1四半期,未改装,,6.886490725172482
25029393,中古マンション等,,25201,滋賀県,大津市,浜大津,びわ湖浜大津,4,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,,,7.431363764158987
25003486,中古マンション等,,25201,滋賀県,大津市,中庄,中ノ庄,5,４ＬＤＫ,90,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,改装済,,7.278753600952829
25032308,中古マンション等,,25203,滋賀県,長浜市,平方町,長浜,13,２ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第2四半期,未改装,,6.991226075692495
25011285,中古マンション等,,25206,滋賀県,草津市,南草津,南草津,9,３ＬＤＫ,80,,,,平成30年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第4四半期,改装済,,7.6127838567197355
25026269,中古マンション等,,25206,滋賀県,草津市,野村,草津(滋賀),3,３ＬＤＫ,75,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,未改装,,7.113943352306837
25003235,中古マンション等,,25201,滋賀県,大津市,玉野浦,石山,23,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第4四半期,未改装,,7.414973347970818
25025186,中古マンション等,,25206,滋賀県,草津市,青地町,草津(滋賀),30分?60分,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第3四半期,未改装,,6.986771734266245
25027033,中古マンション等,,25203,滋賀県,長浜市,鐘紡町,長浜,6,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第4四半期,未改装,,7.3222192947339195
25037848,中古マンション等,,25201,滋賀県,大津市,春日町,大津,1,３ＬＤＫ,85,,,,平成25年,ＲＣ,住宅,,,,,,,,2013年第4四半期,,,7.57978359661681
25004946,中古マンション等,,25201,滋賀県,大津市,本宮,大津,13,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第3四半期,未改装,,7.113943352306837
25025497,中古マンション等,,25206,滋賀県,草津市,草津,草津(滋賀),15,,75,,,,昭和63年,ＲＣ,事務所,事務所,,,,近隣商業地域,80.0,200.0,2014年第3四半期,,,7.079181246047625
25037508,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),6,３ＬＤＫ,75,,,,平成11年,ＳＲＣ,住宅,,,,,,,,2012年第3四半期,改装済,,7.361727836017593
25003263,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,8,１ＬＤＫ,50,,,,平成30年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.414973347970818
25049966,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,４ＬＤＫ,90,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2008年第3四半期,未改装,,7.4623979978989565
25024022,中古マンション等,,25201,滋賀県,大津市,湖城が丘,膳所,13,４ＬＤＫ,75,,,,昭和61年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第4四半期,未改装,,6.857332496431268
25047259,中古マンション等,,25201,滋賀県,大津市,あかね町,唐崎,13,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,,7.079181246047625
25050260,中古マンション等,,25206,滋賀県,草津市,野路,南草津,5,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第1四半期,未改装,,7.2552725051033065
25022086,中古マンション等,,25201,滋賀県,大津市,中央,びわ湖浜大津,3,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第3四半期,未改装,,7.278753600952829
25004514,中古マンション等,,25201,滋賀県,大津市,松原町,石山,8,オープンフロア,170,,,,平成4年,ＲＣ,店舗,店舗,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,6.812913356642856
25038884,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,6,２ＬＤＫ,75,,,,平成7年,ＳＲＣ,住宅,,,,,,,,2013年第1四半期,未改装,,7.176091259055681
25045107,中古マンション等,,25206,滋賀県,草津市,矢橋町,南草津,30分?60分,３ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,,,,,市街化調整区域,70.0,200.0,2009年第3四半期,未改装,,7.079181246047625
25027656,中古マンション等,,25201,滋賀県,大津市,唐橋町,石山,13,３ＬＤＫ,75,,,,平成21年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,未改装,,7.361727836017593
25003667,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,7,３ＬＤＫ,70,,,,平成22年,ＲＣ,,住宅,,,,,,,2019年第4四半期,未改装,,7.505149978319906
25048219,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,13,３ＬＤＫ,60,,,,昭和51年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,7.041392685158225
25037613,中古マンション等,,25201,滋賀県,大津市,大江,瀬田(滋賀),11,３ＬＤＫ,65,,,,昭和61年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第1四半期,未改装,,6.9084850188786495
25010004,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,３ＬＤＫ,70,,,,令和2年,,,住宅,,,,商業地域,80.0,600.0,2020年第1四半期,未改装,,7.653212513775344
25032876,中古マンション等,,25201,滋賀県,大津市,皇子が丘,大津京,1,３ＬＤＫ,80,,,,平成14年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第4四半期,未改装,,7.414973347970818
25003682,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,8,３ＬＤＫ,60,,,,昭和53年,ＳＲＣ,,住宅,,,,,,,2019年第2四半期,未改装,,7.041392685158225
25007109,中古マンション等,,25203,滋賀県,長浜市,大宮町,長浜,8,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第4四半期,改装済,,7.361727836017593
25001615,中古マンション等,,25201,滋賀県,大津市,唐橋町,石山,9,３ＬＤＫ,75,,,,平成21年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,7.414973347970818
25010147,中古マンション等,,25206,滋賀県,草津市,笠山,瀬田(滋賀),30分?60分,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2019年第2四半期,,,6.845098040014257
25003721,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,8,３ＬＤＫ,70,,,,平成22年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,未改装,,7.447158031342219
25024502,中古マンション等,,25201,滋賀県,大津市,竜が丘,膳所,9,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第1四半期,改装済,,7.0
25044888,中古マンション等,,25206,滋賀県,草津市,野路,南草津,4,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第4四半期,未改装,,7.3222192947339195
25021049,中古マンション等,,25201,滋賀県,大津市,石山寺,石山,30分?60分,３ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,,,,,近隣商業地域,60.0,200.0,2014年第1四半期,改装済,,7.113943352306837
25001515,中古マンション等,,25201,滋賀県,大津市,萱野浦,瀬田(滋賀),30分?60分,,65,,,,,,,住宅,,,,,,,2017年第3四半期,,,7.230448921378274
25044522,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),1,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第2四半期,未改装,,7.230448921378274
25001055,中古マンション等,,25201,滋賀県,大津市,大萱,瀬田(滋賀),16,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第3四半期,改装済,,7.079181246047625
25025720,中古マンション等,,25206,滋賀県,草津市,西渋川,草津(滋賀),3,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第4四半期,未改装,,7.414973347970818
25003429,中古マンション等,,25201,滋賀県,大津市,鳥居川町,石山,9,３ＬＤＫ,80,,,,平成12年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2019年第1四半期,未改装,,7.342422680822207
25048228,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,11,３ＬＤＫ,70,,,,平成16年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第2四半期,未改装,,7.380211241711606
25003424,中古マンション等,,25201,滋賀県,大津市,鳥居川町,石山,9,４ＬＤＫ,90,,,,平成12年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2019年第4四半期,改装済,,7.4623979978989565
25025757,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),6,４ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,未改装,,7.505149978319906
25048239,中古マンション等,,25201,滋賀県,大津市,西の庄,膳所,15,３ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,,,7.342422680822207
25003428,中古マンション等,,25201,滋賀県,大津市,鳥居川町,石山,9,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2019年第1四半期,未改装,,7.278753600952829
25033550,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),13,４ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.3979400086720375
25027522,中古マンション等,,25201,滋賀県,大津市,尾花川,大津京,10,２ＬＤＫ,60,,,,平成9年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2015年第3四半期,未改装,,7.079181246047625
25048288,中古マンション等,,25201,滋賀県,大津市,浜大津,大津,18,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,未改装,,7.491361693834273
25050371,中古マンション等,,25206,滋賀県,草津市,東矢倉,南草津,16,４ＬＤＫ,85,,,,平成9年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第2四半期,未改装,,7.176091259055681
25004129,中古マンション等,,25201,滋賀県,大津市,平津,石山,30分?60分,４ＬＤＫ,80,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第2四半期,改装済,,6.968482948553935
25048398,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,4,３ＬＤＫ,75,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,,,2008年第4四半期,改装済,,7.079181246047625
25011311,中古マンション等,,25206,滋賀県,草津市,南草津,南草津,4,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第4四半期,未改装,,7.4623979978989565
25003262,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,8,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.113943352306837
25038727,中古マンション等,,25201,滋賀県,大津市,瀬田,石山,19,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.342422680822207
25033865,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),6,４ＬＤＫ,95,,,,平成10年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第3四半期,未改装,,7.531478917042255
25002924,中古マンション等,,25201,滋賀県,大津市,瀬田,石山,25,３ＬＤＫ,95,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,7.477121254719663
25037852,中古マンション等,,25201,滋賀県,大津市,春日町,大津,1,３ＬＤＫ,90,,,,平成25年,ＲＣ,住宅,,,,,,,,2013年第4四半期,,,7.5910646070264995
25050372,中古マンション等,,25206,滋賀県,草津市,東矢倉,南草津,11,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第2四半期,未改装,,7.079181246047625
25048578,中古マンション等,,25201,滋賀県,大津市,本宮,大津,11,３ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第2四半期,未改装,,7.079181246047625
25022301,中古マンション等,,25201,滋賀県,大津市,中庄,寺庄,19,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,未改装,,7.3979400086720375
25047311,中古マンション等,,25201,滋賀県,大津市,石山寺,石山,30分?60分,３ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第2四半期,未改装,,7.113943352306837
25002397,中古マンション等,,25201,滋賀県,大津市,桜野町,大津京,4,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,未改装,,7.414973347970818
25010665,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),4,３ＬＤＫ,75,,,,昭和52年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第2四半期,改装済,,7.230448921378274
25003281,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,10,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第4四半期,未改装,,7.568201724066995
25039103,中古マンション等,,25201,滋賀県,大津市,苗鹿,おごと温泉,23,３ＬＤＫ,80,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第3四半期,未改装,,6.690196080028514
25003713,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,13,３ＤＫ,50,,,,昭和51年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.944482672150168
25048509,中古マンション等,,25201,滋賀県,大津市,真野,堅田,19,４ＬＤＫ,75,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第2四半期,未改装,,6.954242509439325
25003278,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,6,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,,,7.477121254719663
25023059,中古マンション等,,25202,滋賀県,彦根市,芹川町,南彦根,18,２ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第2四半期,,,6.880813592280791
25011090,中古マンション等,,25206,滋賀県,草津市,東矢倉,南草津,16,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第1四半期,未改装,,7.041392685158225
25029063,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),1,３ＬＤＫ,75,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第3四半期,改装済,,7.230448921378274
25034330,中古マンション等,,25201,滋賀県,大津市,中庄,膳所,13,３ＬＤＫ,60,,,,昭和63年,ＳＲＣ,住宅,,,,,,,,2012年第2四半期,改装済,,7.041392685158225
25028327,中古マンション等,,25201,滋賀県,大津市,桜野町,大津京,3,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,改装済,,7.491361693834273
25006922,中古マンション等,,25202,滋賀県,彦根市,安清東町,彦根,6,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第1四半期,未改装,,7.041392685158225
25022563,中古マンション等,,25201,滋賀県,大津市,富士見台,,,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,,,,2010年第1四半期,未改装,,6.963787827345556
25003133,中古マンション等,,25201,滋賀県,大津市,大物,志賀,25,１ＤＫ,30,,,,平成6年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,60.0,200.0,2017年第3四半期,未改装,,6.431363764158987
25037451,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),3,４ＬＤＫ,75,,,,平成9年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第1四半期,未改装,,7.342422680822207
25034000,中古マンション等,,25206,滋賀県,草津市,野路,南草津,3,３ＬＤＫ,70,,,,平成16年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第2四半期,未改装,,7.3979400086720375
25030212,中古マンション等,,25201,滋賀県,大津市,柳川,大津京,15,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第3四半期,未改装,,7.0
25010981,中古マンション等,,25206,滋賀県,草津市,野村,草津(滋賀),18,３ＬＤＫ,70,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第4四半期,未改装,,7.113943352306837
