ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
45004402,中古マンション等,,45201,宮崎県,宮崎市,中津瀬町,宮崎,23,３ＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第1四半期,未改装,,7.079181246047625
45023317,中古マンション等,,45201,宮崎県,宮崎市,淀川,南宮崎,25,３ＬＤＫ,85,,,,平成11年,ＳＲＣ,住宅,,,,,,,,2014年第1四半期,未改装,,6.929418925714293
45036505,中古マンション等,,45201,宮崎県,宮崎市,江平東町,宮崎,18,３ＬＤＫ,75,,,,昭和64年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第2四半期,改装済,,7.079181246047625
45033458,中古マンション等,,45201,宮崎県,宮崎市,広島,宮崎,5,３ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第3四半期,未改装,,7.431363764158987
45046527,中古マンション等,,45201,宮崎県,宮崎市,広島,宮崎,6,３ＬＤＫ,95,,,,戦前,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2008年第2四半期,未改装,,7.342422680822207
45005586,中古マンション等,,45201,宮崎県,宮崎市,和知川原,宮崎,25,,70,,,,平成16年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第4四半期,,,7.2552725051033065
45025772,中古マンション等,,45201,宮崎県,宮崎市,橘通東,宮崎,14,４ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第2四半期,未改装,,7.278753600952829
45039402,中古マンション等,,45202,宮崎県,都城市,上川東,都城,15,５ＬＤＫ,80,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第3四半期,未改装,,6.826074802700826
45003107,中古マンション等,,45201,宮崎県,宮崎市,新城町,宮崎,19,３ＬＤＫ,75,,,,平成27年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.431363764158987
45004160,中古マンション等,,45201,宮崎県,宮崎市,大字恒久,南宮崎,6,３ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第2四半期,未改装,,7.361727836017593
45025445,中古マンション等,,45201,宮崎県,宮崎市,神宮東,宮崎神宮,13,５ＬＤＫ,110,,,,平成22年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第4四半期,,,7.556302500767287
45025392,中古マンション等,,45201,宮崎県,宮崎市,城ケ崎,南宮崎,17,３ＬＤＫ,95,,,,平成13年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第4四半期,未改装,,7.3222192947339195
45025532,中古マンション等,,45203,宮崎県,延岡市,萩町,延岡,4,３ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第2四半期,未改装,,7.301029995663981
45031199,中古マンション等,,45201,宮崎県,宮崎市,清水,宮崎,14,２ＬＤＫ,60,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,7.230448921378274
45031888,中古マンション等,,45201,宮崎県,宮崎市,大字恒久,南宮崎,15,３ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第3四半期,,,7.2552725051033065
45004171,中古マンション等,,45201,宮崎県,宮崎市,大字恒久,南宮崎,6,４ＬＤＫ,105,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第2四半期,未改装,,7.301029995663981
45046445,中古マンション等,,45201,宮崎県,宮崎市,中村西,南宮崎,13,２ＤＫ,55,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,6.977723605288848
45032636,中古マンション等,,45201,宮崎県,宮崎市,和知川原,宮崎,28,３ＬＤＫ,95,,,,平成17年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第4四半期,改装済,,7.6020599913279625
45024112,中古マンション等,,45201,宮崎県,宮崎市,江平西,宮崎神宮,16,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,未改装,,7.041392685158225
45005345,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,23,,70,,,,,,,住宅,,,,,,,2020年第4四半期,,,7.176091259055681
45000581,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,7,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,その他,,,,商業地域,,,2018年第2四半期,未改装,,7.204119982655925
45031392,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,4,３ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第4四半期,未改装,,7.176091259055681
45032828,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,30分?60分,１ＤＫ,20,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第1四半期,改装済,,6.041392685158225
45024626,中古マンション等,,45201,宮崎県,宮崎市,清武町加納,加納(宮崎),7,３ＬＤＫ,75,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第1四半期,未改装,,6.8512583487190755
45004210,中古マンション等,,45201,宮崎県,宮崎市,恒久,南宮崎,18,,85,,,,,,,住宅,,,,第２種住居地域,60.0,200.0,2017年第3四半期,未改装,,6.903089986991944
45006201,中古マンション等,,45202,宮崎県,都城市,上川東,都城,15,２ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第3四半期,未改装,,6.778151250383644
45033533,中古マンション等,,45201,宮崎県,宮崎市,大字芳士,蓮ケ池,9,４ＬＤＫ,80,,,,戦前,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第1四半期,改装済,,6.99563519459755
45036265,中古マンション等,,45201,宮崎県,宮崎市,旭,宮崎,14,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第3四半期,未改装,,7.113943352306837
45004618,中古マンション等,,45201,宮崎県,宮崎市,花ケ島町,宮崎神宮,11,４ＬＤＫ,95,,,,平成17年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第4四半期,未改装,,7.2552725051033065
45000057,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,田吉,29,１ＬＤＫ,45,,,,平成3年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2018年第2四半期,未改装,,6.544068044350276
45046098,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,30分?60分,１Ｋ,15,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第2四半期,未改装,,6.3222192947339195
45042441,中古マンション等,,45202,宮崎県,都城市,小松原町,都城,6,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第3四半期,未改装,,6.886490725172482
45021770,中古マンション等,,45201,宮崎県,宮崎市,大塚町,宮崎,30分?60分,４ＬＤＫ,70,,,,昭和64年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第4四半期,未改装,,6.944482672150168
45022503,中古マンション等,,45201,宮崎県,宮崎市,清水,宮崎,14,２ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,改装済,,7.146128035678238
45010566,中古マンション等,,45203,宮崎県,延岡市,萩町,延岡,3,３ＬＤＫ,85,,,,平成19年,ＲＣ,,住宅,,,,商業地域,80.0,500.0,2018年第3四半期,未改装,,7.230448921378274
45046383,中古マンション等,,45201,宮崎県,宮崎市,大字恒久,南宮崎,,３ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,,,,2007年第4四半期,未改装,,7.079181246047625
45000578,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,6,４ＬＤＫ,85,,,,平成3年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2019年第1四半期,未改装,,6.954242509439325
45000733,中古マンション等,,45201,宮崎県,宮崎市,太田,南宮崎,13,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,未改装,,7.361727836017593
45025421,中古マンション等,,45201,宮崎県,宮崎市,神宮西,宮崎神宮,26,２ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第4四半期,改装済,,7.079181246047625
45042097,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,21,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,,,,,第２種低層住居専用地域,60.0,200.0,2009年第1四半期,未改装,,7.204119982655925
45000531,中古マンション等,,45201,宮崎県,宮崎市,江平西,宮崎,19,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,未改装,調停・競売等,7.113943352306837
45005486,中古マンション等,,45201,宮崎県,宮崎市,吉村町,宮崎,15,３ＬＤＫ,80,,,,平成27年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第1四半期,,,7.414973347970818
45046097,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,28,,55,,,,平成2年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第2四半期,未改装,,6.954242509439325
45005238,中古マンション等,,45201,宮崎県,宮崎市,宮崎駅東,宮崎,9,４ＬＤＫ,85,,,,平成12年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2020年第4四半期,未改装,,7.278753600952829
45046007,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,18,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第2四半期,未改装,,7.113943352306837
45046955,中古マンション等,,45202,宮崎県,都城市,小松原町,都城,6,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第4四半期,未改装,調停・競売等,6.633468455579586
45040379,中古マンション等,,45201,宮崎県,宮崎市,旭,,,１ＤＫ,20,,,,昭和64年,ＲＣ,住宅,,,,,,,,2009年第4四半期,,,6.380211241711606
45033499,中古マンション等,,45201,宮崎県,宮崎市,船塚,宮崎,25,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第2四半期,未改装,調停・競売等,6.944482672150168
45004205,中古マンション等,,45201,宮崎県,宮崎市,恒久,南宮崎,15,４ＬＤＫ,85,,,,平成10年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第2四半期,改装済,,7.230448921378274
45004642,中古マンション等,,45201,宮崎県,宮崎市,花殿町,宮崎,21,３ＬＤＫ,75,,,,平成23年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第2四半期,,,7.342422680822207
45004300,中古マンション等,,45201,宮崎県,宮崎市,鶴島,宮崎,26,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,7.204119982655925
45032145,中古マンション等,,45201,宮崎県,宮崎市,原町,宮崎,20,２ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第4四半期,改装済,,6.903089986991944
45045539,中古マンション等,,45201,宮崎県,宮崎市,小戸町,宮崎,30分?60分,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第2四半期,改装済,,6.954242509439325
45038006,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,30分?60分,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,,,,,,,,2013年第3四半期,改装済,,7.176091259055681
45046008,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,10,３ＬＤＫ,70,,,,平成6年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第2四半期,改装済,,7.113943352306837
45001223,中古マンション等,,45201,宮崎県,宮崎市,川原町,宮崎,19,３ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,7.3979400086720375
45000106,中古マンション等,,45201,宮崎県,宮崎市,旭,宮崎,11,４ＬＤＫ,100,,,,平成12年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第1四半期,未改装,,7.278753600952829
45041468,中古マンション等,,45201,宮崎県,宮崎市,田代町,宮崎,30分?60分,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第2四半期,改装済,,7.041392685158225
45004571,中古マンション等,,45201,宮崎県,宮崎市,錦町,宮崎,4,,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第1四半期,未改装,,7.204119982655925
45004276,中古マンション等,,45201,宮崎県,宮崎市,鶴島,宮崎,30分?60分,２ＬＤＫ,45,,,,,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2019年第2四半期,改装済,,6.740362689494244
45005359,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,19,４ＬＤＫ,85,,,,平成12年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第1四半期,未改装,,7.278753600952829
45005361,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,17,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第4四半期,改装済,,7.146128035678238
45006597,中古マンション等,,45202,宮崎県,都城市,小松原町,都城,7,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第1四半期,改装済,,6.8750612633917
45002848,中古マンション等,,45201,宮崎県,宮崎市,下北方町,蓮ケ池,15,４ＬＤＫ,95,,,,平成17年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2017年第4四半期,未改装,,7.278753600952829
45024234,中古マンション等,,45201,宮崎県,宮崎市,大塚台西,宮崎,30分?60分,４ＬＤＫ,90,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第2四半期,改装済,,7.176091259055681
45033534,中古マンション等,,45201,宮崎県,宮崎市,大字芳士,蓮ケ池,9,４ＬＤＫ,80,,,,平成3年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第1四半期,未改装,,7.041392685158225
45005564,中古マンション等,,45201,宮崎県,宮崎市,和知川原,南宮崎,26,３ＬＤＫ,75,,,,,ＲＣ,住宅,住宅,,,,第１種住居地域,,,2017年第3四半期,,,7.380211241711606
45032978,中古マンション等,,45201,宮崎県,宮崎市,高千穂通,宮崎,5,４ＬＤＫ,90,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第4四半期,未改装,,7.3222192947339195
45009578,中古マンション等,,45203,宮崎県,延岡市,大貫町,延岡,30分?60分,３ＬＤＫ,55,,,,平成2年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2017年第2四半期,未改装,,6.954242509439325
45040543,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,1,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第3四半期,未改装,,7.2552725051033065
45003082,中古マンション等,,45201,宮崎県,宮崎市,神宮東,宮崎神宮,13,３ＬＤＫ,85,,,,,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第1四半期,未改装,,7.361727836017593
45026090,中古マンション等,,45201,宮崎県,宮崎市,出来島町,宮崎,28,３ＬＤＫ,60,,,,昭和60年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,未改装,,6.845098040014257
45003717,中古マンション等,,45201,宮崎県,宮崎市,谷川,南宮崎,25,３ＬＤＫ,80,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第4四半期,未改装,,6.991226075692495
45024174,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,9,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第1四半期,未改装,関係者間取引,6.778151250383644
45035494,中古マンション等,,45203,宮崎県,延岡市,萩町,延岡,4,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第4四半期,未改装,,7.113943352306837
45003244,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,20,１Ｋ,20,,,,平成4年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第4四半期,未改装,,6.431363764158987
45040607,中古マンション等,,45201,宮崎県,宮崎市,大塚町,南宮崎,30分?60分,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第1四半期,改装済,,7.041392685158225
45032743,中古マンション等,,45201,宮崎県,宮崎市,神宮東,宮崎神宮,8,３ＬＤＫ,90,,,,平成7年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第1四半期,改装済,,7.380211241711606
45041306,中古マンション等,,45201,宮崎県,宮崎市,神宮東,宮崎神宮,9,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第4四半期,未改装,,6.977723605288848
45023077,中古マンション等,,45201,宮崎県,宮崎市,中津瀬町,,,３ＬＤＫ,70,,,,昭和64年,ＲＣ,住宅,,,,,,,,2010年第1四半期,未改装,,7.113943352306837
45026001,中古マンション等,,45201,宮崎県,宮崎市,大字恒久,南宮崎,6,３ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第2四半期,改装済,,7.361727836017593
45007858,中古マンション等,,45202,宮崎県,都城市,年見町,都城,16,３ＬＤＫ,60,,,,平成20年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第3四半期,未改装,,7.146128035678238
45010573,中古マンション等,,45203,宮崎県,延岡市,萩町,延岡,3,１Ｋ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,未改装,,6.146128035678238
45010435,中古マンション等,,45203,宮崎県,延岡市,永池町,南延岡,25,３ＬＤＫ,90,,,,,ＲＣ,住宅,住宅,,,,,,,2016年第3四半期,,,7.2552725051033065
45004301,中古マンション等,,45201,宮崎県,宮崎市,鶴島,宮崎,25,,75,,,,平成14年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第1四半期,,,7.3222192947339195
45026746,中古マンション等,,45201,宮崎県,宮崎市,淀川,南宮崎,15,４ＬＤＫ,115,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第2四半期,未改装,,7.380211241711606
45040530,中古マンション等,,45201,宮崎県,宮崎市,江平西,,,４ＬＤＫ,30,,,,平成11年,ＳＲＣ,住宅,,,,,,,,2009年第4四半期,未改装,,7.176091259055681
45026737,中古マンション等,,45201,宮崎県,宮崎市,吉村町,宮崎,18,１ＬＤＫ,50,,,,昭和54年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第1四半期,改装済,,6.698970004336019
45040395,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,21,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,,7.2552725051033065
45021383,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,20,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.361727836017593
45000665,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,9,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第1四半期,未改装,,6.991226075692495
45031131,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,田吉,21,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第1四半期,改装済,,6.2552725051033065
45010567,中古マンション等,,45203,宮崎県,延岡市,萩町,延岡,3,１Ｋ,20,,,,平成3年,,住宅,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,6.079181246047625
45032520,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,21,２ＬＤＫ,55,,,,昭和64年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第3四半期,未改装,,6.903089986991944
45022823,中古マンション等,,45201,宮崎県,宮崎市,田代町,,,２ＤＫ,40,,,,,ＲＣ,住宅,,,,,,,,2010年第2四半期,未改装,,6.477121254719663
45033427,中古マンション等,,45201,宮崎県,宮崎市,原町,宮崎,21,３ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第2四半期,,,7.230448921378274
45001004,中古マンション等,,45201,宮崎県,宮崎市,大橋,宮崎,28,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第3四半期,改装済,,7.230448921378274
45036815,中古マンション等,,45201,宮崎県,宮崎市,学園木花台北,木花,21,４ＬＤＫ,95,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第4四半期,未改装,,7.079181246047625
45031279,中古マンション等,,45201,宮崎県,宮崎市,城ケ崎,南宮崎,13,４ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2015年第4四半期,未改装,,7.146128035678238
45038556,中古マンション等,,45201,宮崎県,宮崎市,鶴島,宮崎,25,２ＬＤＫ,45,,,,,鉄骨造,住宅,,,,,第２種住居地域,60.0,200.0,2013年第1四半期,,,6.623249290397901
45000783,中古マンション等,,45201,宮崎県,宮崎市,大塚台東,宮崎,30分?60分,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第3四半期,未改装,,7.113943352306837
45035500,中古マンション等,,45203,宮崎県,延岡市,萩町,延岡,3,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第3四半期,改装済,,6.176091259055681
45029998,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,20,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第2四半期,未改装,,6.832508912706237
45005244,中古マンション等,,45201,宮崎県,宮崎市,宮崎駅東,宮崎,1,３ＬＤＫ,75,,,,平成12年,,,住宅,,,,,,,2018年第2四半期,未改装,,7.204119982655925
45040638,中古マンション等,,45201,宮崎県,宮崎市,大塚町,宮崎,30分?60分,３ＬＤＫ,60,,,,平成4年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第4四半期,改装済,,6.8750612633917
45040646,中古マンション等,,45201,宮崎県,宮崎市,大塚町,宮崎,,４ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,,,,2009年第2四半期,未改装,,7.041392685158225
45002075,中古マンション等,,45201,宮崎県,宮崎市,権現町,宮崎神宮,16,３ＬＤＫ,85,,,,平成14年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第4四半期,,,7.342422680822207
45032829,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,30分?60分,１ＤＫ,20,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第1四半期,改装済,,6.041392685158225
45000093,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,宮崎空港,13,１Ｋ,25,,,,平成3年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第3四半期,,,6.544068044350276
